# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles:P'
# Event count (approx.): 1317729589
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................................................................................
#
     0.01%  usb-storage      [kernel.kallsyms]                 [k] wait_for_completion_interruptible
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x000000000003199f
     0.01%  thermald         [kernel.kallsyms]                 [k] step_into
     0.01%  gdbus            libc.so.6                         [.] malloc_consolidate
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000003480e
     0.01%  upowerd          [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  Xorg             [kernel.kallsyms]                 [k] __slab_free
     0.01%  thermald         [kernel.kallsyms]                 [k] atime_needs_update
     0.01%  thermald         [kernel.kallsyms]                 [k] memset_orig
     0.01%  Xorg             Xorg                              [.] 0x00000000000de94d
     0.01%  gmain            [kernel.kallsyms]                 [k] update_group_capacity
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_get_ep_ctx
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_hash_table_iter_init
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_vasprintf
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] crypto_shash_update
     0.01%  Xorg             Xorg                              [.] xf86ScrnToScreen
     0.01%  gdbus            [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000fec401
     0.01%  gdbus            [kernel.kallsyms]                 [k] irqentry_exit
     0.01%  at-spi2-registr  libdbus-1.so.3.32.4               [.] 0x000000000001c44e
     0.01%  Xorg             Xorg                              [.] 0x000000000011a986
     0.01%  Xorg             libGL.so.1.7.0                    [.] glEnable
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] acpi_ds_get_predicate_value
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] acpi_ns_search_one_scope
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000135e59
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] schedule_hrtimeout_range_clock
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] tty_write_room
     0.01%  ibus-daemon      [kernel.kallsyms]                 [k] reweight_entity
     0.01%  Xorg             [kernel.kallsyms]                 [k] fwtable_read32
     0.01%  gdbus            libc.so.6                         [.] __printf_buffer
     0.01%  systemd-journal  [kernel.kallsyms]                 [k] get_task_pid
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] pixman_region32_contains_point
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] 0x000000000005b192
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] __i915_vma_retire
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] g_object_get_valist
     0.01%  gdbus            [kernel.kallsyms]                 [k] update_curr
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] 0x0000000000075cb0
     0.01%  InputThread      [kernel.kallsyms]                 [k] fput
     0.01%  pool-tracker-mi  libglib-2.0.so.0.8000.0           [.] g_str_hash
     0.01%  gnome-terminal-  libvte-2.91.so.0.7600.0           [.] 0x000000000005ebfe
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_atomic_get_global_obj_state
     0.01%  swapper          [kernel.kallsyms]                 [k] __rdgsbase_inactive
     0.01%  usb-storage      [kernel.kallsyms]                 [k] folio_memcg_lock
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] 0x00000000002b68b0
     0.01%  InputThread      [kernel.kallsyms]                 [k] __fdget_pos
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x00000000000ab7d2
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] switch_fpu_return
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000001005554
     0.01%  Xorg             Xorg                              [.] 0x000000000007f12e
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] consume_skb
     0.01%  Xorg             [kernel.kallsyms]                 [k] bdw_update_pipe_irq
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3BtreeTableMoveto
     0.01%  swapper          [kernel.kallsyms]                 [k] iommu_get_dma_domain
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] apparmor_file_alloc_security
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __schedule
     0.01%  tracker-extract  libpoppler.so.134.0.0             [.] 0x000000000018ba30
     0.01%  Xorg             [kernel.kallsyms]                 [k] __hrtimer_run_queues
     0.01%  Xorg             Xorg                              [.] 0x00000000000fd456
     0.01%  gsd-power        libc.so.6                         [.] __poll
     0.01%  gmain            [kernel.kallsyms]                 [k] arch_check_zapped_pte
     0.01%  gdbus            [kernel.kallsyms]                 [k] dequeue_entity
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x00000000000b6280
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000fb33a
     0.01%  thermald         [kernel.kallsyms]                 [k] dget_parent
     0.01%  systemd-oomd     libc.so.6                         [.] cfree@GLIBC_2.2.5
     0.01%  systemd-oomd     libc.so.6                         [.] malloc@plt
     0.01%  swapper          [kernel.kallsyms]                 [k] put_prev_task_idle
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_utf8_validate_len
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000003eaa60
     0.01%  thermald         [kernel.kallsyms]                 [k] kmem_cache_free
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] schedule_timeout
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000100ac4a
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __rq_qos_done_bio
     0.01%  usb-storage      [kernel.kallsyms]                 [k] blk_stat_add
     0.01%  upowerd          libc.so.6                         [.] malloc
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba279
     0.01%  tracker-miner-f  libc.so.6                         [.] __strlen_avx2
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] put_dec_full8
     0.01%  Xorg             Xorg                              [.] 0x00000000000fbcea
     0.01%  kworker/u32:2-e  [kernel.kallsyms]                 [k] native_queued_spin_lock_slowpath
     0.01%  kworker/u32:2-e  [kernel.kallsyms]                 [k] wq_worker_last_func
     0.01%  tracker-miner-f  libgio-2.0.so.0.8000.0            [.] g_dbus_connection_register_object
     0.01%  Xorg             [kernel.kallsyms]                 [k] radix_tree_lookup
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __switch_to_asm
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] _raw_spin_lock
     0.01%  sudo             [kernel.kallsyms]                 [k] native_set_pte
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000001004580
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_cancellable_set_error_if_cancelled
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ns_search_one_scope
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_tb_check_dsdt_header
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000000b5273
     0.01%  at-spi2-registr  [kernel.kallsyms]                 [k] do_sys_poll
     0.01%  swapper          [kernel.kallsyms]                 [k] timerqueue_iterate_next
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] _dbus_marshal_read_uint32
     0.01%  thermald         [kernel.kallsyms]                 [k] link_path_walk.part.0.constprop.0
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  Xorg             [kernel.kallsyms]                 [k] drm_crtc_get_sequence_ioctl
     0.01%  Xorg             [kernel.kallsyms]                 [k] timerqueue_add
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] call_function_single_prep_ipi
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000104982b
     0.01%  jbd2/sda2-8      [kernel.kallsyms]                 [k] crc_pcl
     0.01%  upowerd          [kernel.kallsyms]                 [k] __sysvec_apic_timer_interrupt
     0.01%  Xorg             [kernel.kallsyms]                 [k] unix_stream_recvmsg
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] __x64_sys_epoll_wait
     0.01%  thermald         [kernel.kallsyms]                 [k] mntput_no_expire
     0.01%  Xorg             Xorg                              [.] in_input_thread
     0.01%  InputThread      [kernel.kallsyms]                 [k] mutex_unlock
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000003b434
     0.01%  thermald         libstdc++.so.6.0.33               [.] std::istreambuf_iterator<char, std::char_traits<char> > std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_int<long>(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, std::_Ios_Iostate&, long&) const
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] wq_worker_sleeping
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_plane_pin_fb
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] 0x000000000005aaa9
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000177426
     0.01%  dbus-daemon      libc.so.6                         [.] malloc
     0.01%  Xorg             Xorg                              [.] 0x00000000000de98d
     0.01%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] XPending@plt
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] worker_thread
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x000000000005bbd0
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] greedy_realloc
     0.01%  gdbus            [kernel.kallsyms]                 [k] task_mm_cid_work
     0.01%  swapper          [kernel.kallsyms]                 [k] hrtick_update
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000fabdd
     0.01%  gnome-terminal-  libcairo.so.2.11800.0             [.] 0x00000000000c3ce8
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] strlen
     0.01%  InputThread      libinput.so.10.13.0               [.] 0x00000000000369bd
     0.01%  gmain            [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  gnome-terminal-  libvte-2.91.so.0.7600.0           [.] 0x000000000006b735
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3BtreeIndexMoveto
     0.01%  Xorg             Xorg                              [.] 0x000000000008ae10
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_urb_enqueue
     0.01%  Xorg             Xorg                              [.] 0x00000000000fd3f0
     0.01%  ibus-extension-  libX11.so.6.4.0                   [.] 0x00000000000277b0
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] format_decode
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000689ec3
     0.01%  sd-resolve       libc.so.6                         [.] __libc_res_queriesmatch
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000ff1ef0
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  Xorg             [kernel.kallsyms]                 [k] icl_check_nv12_planes
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] bus_resolve
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000d149b0
     0.01%  ibus-daemon      libgio-2.0.so.0.8000.0            [.] 0x00000000001073d5
     0.01%  Xorg             [kernel.kallsyms]                 [k] __copy_msghdr
     0.01%  pool-tracker-ex  [kernel.kallsyms]                 [k] find_busiest_group
     0.01%  Xorg             Xorg                              [.] 0x0000000000062a93
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] lockref_get
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_type_check_instance
     0.01%  JS Helper        [kernel.kallsyms]                 [k] __put_user_8
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] enqueue_timer
     0.01%  Xorg             Xorg                              [.] 0x000000000005b940
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.01%  Xorg             Xorg                              [.] 0x000000000006fcf5
     0.01%  Xorg             [kernel.kallsyms]                 [k] task_mm_cid_work
     0.01%  Xorg             Xorg                              [.] 0x00000000000de96f
     0.01%  Xorg             [kernel.kallsyms]                 [k] psi_task_switch
     0.01%  systemd-journal  [kernel.kallsyms]                 [k] __seccomp_filter
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] update_curr
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  thermald         [kernel.kallsyms]                 [k] acpi_ut_trace_str
     0.01%  Xorg             [vdso]                            [.] 0x0000000000000c0a
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] do_writev
     0.01%  Xorg             Xorg                              [.] calloc@plt
     0.01%  Xorg             [kernel.kallsyms]                 [k] account_user_time
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000178da0
     0.01%  xdg-desktop-por  libgobject-2.0.so.0.8000.0        [.] g_type_value_table_peek
     0.01%  Xorg             Xorg                              [.] 0x000000000011a350
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] psi_group_change
     0.01%  tracker-extract  libgobject-2.0.so.0.8000.0        [.] 0x0000000000034638
     0.01%  Xorg             [kernel.kallsyms]                 [k] drm_ioctl
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] string
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] ext4_bio_write_folio
